mofu_sku,product_name,product_id,mofu_import_key,mofu_import_source,mofu_import_schema,supplier_sku,brand,category,active_hkd_price_count,inactive_hkd_price_count,product_metadata_key_count,active_hkd_price_metadata_key_counts,inactive_hkd_price_metadata_key_counts,exclusion_reasons,supported_cost_product_field,supported_cost_product_value,supported_cost_active_price_locations,supported_cost_inactive_price_locations,supported_margin_active_price_locations,supported_margin_inactive_price_locations,supported_fx_active_price_locations,supported_fx_inactive_price_locations,supported_rounding_active_price_locations,supported_rounding_inactive_price_locations,supported_margin_product_field,supported_margin_product_value,supported_fx_product_field,supported_fx_product_value,supported_rounding_product_field,supported_rounding_product_value,pricing_related_product_metadata,pricing_related_active_price_metadata,pricing_related_inactive_price_metadata
MH-DOG-DBF-005,d.b.f 雞肉&蔬菜｜d.b.f Chicken & Vegetables Adult Dog Can 85g,prod_V8e1XhfhroMZtV,dbf-dog-cans-2026::dbf-05,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-05,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjoRyM6dRKLtZs1kvzOIA""},""price_id"":""price_1U8VgbRyM6dRKLtZlxvYMDLR""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjoRyM6dRKLtZs1kvzOIA""}]"
MH-DOG-DBF-006,d.b.f 牛肉&軟骨｜d.b.f Beef & Cartilage Dog Can 85g,prod_V8e1nNRuozpeTU,dbf-dog-cans-2026::dbf-06,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-06,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjpRyM6dRKLtZdKQiDKGv""},""price_id"":""price_1U8VgSRyM6dRKLtZs3ZbrVza""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjpRyM6dRKLtZdKQiDKGv""}]"
MH-DOG-DBF-007,d.b.f 牛肉糜｜d.b.f Beef Mince Dog Can 65g,prod_V8e1Jgdnr9v8HM,dbf-dog-cans-2026::dbf-07,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-07,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""26.90"",""mofu_tail_rounding_old_hkd"":""26.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjrRyM6dRKLtZSuql6PWb""},""price_id"":""price_1U8VgVRyM6dRKLtZ7gyPlKxI""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjrRyM6dRKLtZSuql6PWb""}]"
MH-DOG-DBF-008,d.b.f 雞肉&紅薯小粒｜d.b.f Chicken & Sweet Potato Adult Dog Can 85g,prod_V8e143elQIOfMM,dbf-dog-cans-2026::dbf-08,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-08,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjsRyM6dRKLtZZt5pdap4""},""price_id"":""price_1U8VgYRyM6dRKLtZxDR4pp7h""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjsRyM6dRKLtZZt5pdap4""}]"
MH-DOG-DBF-009,d.b.f 雞肉雞胗濃湯｜d.b.f Chicken Breast & Gizzard Soup Dog Can 85g,prod_V8e1Y4NZgoH3mG,dbf-dog-cans-2026::dbf-09,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-09,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjtRyM6dRKLtZgCi1HZsz""},""price_id"":""price_1U8VgiRyM6dRKLtZPBByowjt""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjtRyM6dRKLtZgCi1HZsz""}]"
MH-DOG-DBF-010,d.b.f 雞肉糜｜d.b.f Chicken Mince Dog Can 65g,prod_V8e1qdj8efQTs9,dbf-dog-cans-2026::dbf-10,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-10,d.b.f,dogs,1,0,31,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjuRyM6dRKLtZgrVX9mqI""}]",[]
MH-DOG-DBF-011,d.b.f 成犬之食事 雞肉軟骨｜d.b.f Adult Dog Meal Chicken & Cartilage 85g,prod_V8e1EgYIqCWkcb,dbf-dog-cans-2026::dbf-11,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-11,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjwRyM6dRKLtZzQQYPfhc""},""price_id"":""price_1U8VgORyM6dRKLtZZ3aglbbL""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjwRyM6dRKLtZzQQYPfhc""}]"
MH-DOG-DBF-012,d.b.f 成犬之食事 雞肉紅薯｜d.b.f Adult Dog Meal Chicken & Sweet Potato 85g,prod_V8e2wynYC6XsBo,dbf-dog-cans-2026::dbf-12,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-12,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjxRyM6dRKLtZNrkRWKJG""},""price_id"":""price_1U8VgLRyM6dRKLtZAGauubws""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjxRyM6dRKLtZNrkRWKJG""}]"
MH-DOG-DBF-013,d.b.f 成犬之食事 雞肉蔬菜｜d.b.f Adult Dog Meal Chicken & Vegetables 85g,prod_V8e2eck5fdwDtP,dbf-dog-cans-2026::dbf-13,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-13,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjyRyM6dRKLtZJwtTT5tl""},""price_id"":""price_1U8VgNRyM6dRKLtZQs8turyO""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjyRyM6dRKLtZJwtTT5tl""}]"
MH-DOG-DBF-014,d.b.f 高齡犬之食事 雞肉紅薯 (7歲及以上)｜d.b.f Senior Dog Meal Chicken & Sweet Potato 85g,prod_V8e2hvyqfhk59B,dbf-dog-cans-2026::dbf-14,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-14,d.b.f,dogs,1,1,34,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1"",""market_reference_price_hkd"":""36.00""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjzRyM6dRKLtZ8JI5wZNn""},""price_id"":""price_1U8VgrRyM6dRKLtZQQyAMw9r""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjzRyM6dRKLtZ8JI5wZNn""}]"
MH-DOG-DBF-015,d.b.f 牛肉紅薯｜d.b.f Beef & Sweet Potato Dog Can 85g,prod_V8e2hyOUdfOwnM,dbf-dog-cans-2026::dbf-15,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-15,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""31.90"",""mofu_tail_rounding_old_hkd"":""31.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk0RyM6dRKLtZpeUC4vQR""},""price_id"":""price_1U8VgXRyM6dRKLtZ1809VYTH""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk0RyM6dRKLtZpeUC4vQR""}]"
MH-DOG-DBF-016,d.b.f 高齡犬之食事 雞肉 (7歲及以上)｜d.b.f Senior Dog Meal Chicken 85g,prod_V8e22XlcOMIRus,dbf-dog-cans-2026::dbf-16,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-16,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk1RyM6dRKLtZ4RavK0YS""},""price_id"":""price_1U8VgpRyM6dRKLtZtyzfIREm""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk1RyM6dRKLtZ4RavK0YS""}]"
MH-DOG-DBF-017,d.b.f 高齡犬之食事 雞肉蔬菜 (7歲及以上)｜d.b.f Senior Dog Meal Chicken & Vegetables 85g,prod_V8e2oW8u6WCtg5,dbf-dog-cans-2026::dbf-17,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-17,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk2RyM6dRKLtZaS78tI3D""},""price_id"":""price_1U8VgsRyM6dRKLtZZdvsRHV7""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk2RyM6dRKLtZaS78tI3D""}]"
MH-DOG-DBF-018,d.b.f 成犬之食事 雞肉｜d.b.f Adult Dog Meal Chicken 85g,prod_V8e2MnRWL8I3ON,dbf-dog-cans-2026::dbf-18,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-18,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""31.90"",""mofu_tail_rounding_old_hkd"":""31.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk3RyM6dRKLtZTppwNBjF""},""price_id"":""price_1U8VgQRyM6dRKLtZoohhjjug""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk3RyM6dRKLtZTppwNBjF""}]"
MH-DOG-DBF-019,d.b.f 牛肉奶酪｜d.b.f Beef & Cheese Dog Can 85g,prod_V8e2EKKmnHUR8w,dbf-dog-cans-2026::dbf-19,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-19,d.b.f,dogs,1,1,34,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1"",""market_reference_price_hkd"":""37.00""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk5RyM6dRKLtZiCiyDU7w""},""price_id"":""price_1U8VgTRyM6dRKLtZXyxJ7VDz""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk5RyM6dRKLtZiCiyDU7w""}]"
MH-DOG-DBF-020,d.b.f 高齡犬之食事 雞肉軟骨 (7歲及以上)｜d.b.f Senior Dog Meal Chicken & Cartilage 85g,prod_V8e2NVxYYDt7TI,dbf-dog-cans-2026::dbf-20,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-20,d.b.f,dogs,1,1,30,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk6RyM6dRKLtZdPVouCpG""},""price_id"":""price_1U8VguRyM6dRKLtZcl3gkGhu""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk6RyM6dRKLtZdPVouCpG""}]"
MH-DOG-DBF-021,d.b.f 雞胸肉糜 (脂肪含量更少 0.5% 以上)｜d.b.f Chicken Breast Mince Low-fat Dog Can 65g,prod_V8e2HgqFtfTeZ3,dbf-dog-cans-2026::dbf-21,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-21,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""26.90"",""mofu_tail_rounding_old_hkd"":""26.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk7RyM6dRKLtZ8AVIBMHb""},""price_id"":""price_1U8VgnRyM6dRKLtZpoXJ8AO1""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk7RyM6dRKLtZ8AVIBMHb""}]"
MH-DOG-DBF-022,d.b.f 雞肉&雞胸肉糜蔬菜｜d.b.f Chicken & Chicken Breast Mince with Vegetables 150g,prod_V8e2yXi5ewIEg5,dbf-dog-cans-2026::dbf-22,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-22,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""43.90"",""mofu_tail_rounding_old_hkd"":""43.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk8RyM6dRKLtZmpxM3Pkv""},""price_id"":""price_1U8VgfRyM6dRKLtZ4FJtM5x2""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk8RyM6dRKLtZmpxM3Pkv""}]"
MH-DOG-DBF-023,d.b.f 雞肉&雞胸肉糜紅薯｜d.b.f Chicken & Chicken Breast Mince with Sweet Potato 150g,prod_V8e2NpxQsXvHOA,dbf-dog-cans-2026::dbf-23,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-23,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""43.90"",""mofu_tail_rounding_old_hkd"":""43.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Mk9RyM6dRKLtZqnz6aOLE""},""price_id"":""price_1U8VgdRyM6dRKLtZrks64yvz""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Mk9RyM6dRKLtZqnz6aOLE""}]"
MH-DOG-DGM-001,DoggyMan 爆漿夾心卷（雞肝）｜DoggyMan Creamy Chicken Liver Roll Treats,prod_V8cru9Bp0V6puG,snack-order-2026::doggyman-creamy-chicken-liver-roll-treats,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,DoggyMan,dogs,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""55"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbMRyM6dRKLtZJycelpKW""},""price_id"":""price_1U8VgDRyM6dRKLtZ24NTG3uj""}]","[{""metadata"":{""compare_at_price_hkd"":""55""},""price_id"":""price_1U8LbMRyM6dRKLtZJycelpKW""}]"
MH-DOG-DGM-002,DoggyMan 爆漿夾心卷（雞肉）｜DoggyMan Creamy Chicken Roll Treats,prod_V8cr46ftMdO2E3,snack-order-2026::doggyman-creamy-chicken-roll-treats,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,DoggyMan,dogs,1,1,50,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""55"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbLRyM6dRKLtZsRMukgnW""},""price_id"":""price_1U8VgBRyM6dRKLtZv2Xk9e47""}]","[{""metadata"":{""compare_at_price_hkd"":""55""},""price_id"":""price_1U8LbLRyM6dRKLtZsRMukgnW""}]"
